ITEM_ID,MAKE,MODEL,YEAR,MILEAGE,PRICE
19016,Toyota,Rav4,2014,81636,28908
19017,Toyota,Sienna,2015,68565,35976
19018,Toyota,Sienna,2013,96342,24040
19019,Ford,Mustang,2011,123215,19452
19020,Nissan,Leaf,2012,114277,25456
19021,Nissan,Leaf,2016,51974,34493
19022,Nissan,Leaf,2010,137018,15067
19023,Nissan,Leaf,2010,139784,21742
19024,Nissan,Altima,2013,92857,31486
19025,Ford,Mustang,2010,136235,16556
19026,Nissan,Altima,2017,33745,40004
19027,Toyota,Prius,2014,75174,33945
19028,Ford,Mustang,2017,38775,35393
19029,Nissan,Rogue,2016,47058,31986
19030,Nissan,Altima,2012,106396,19751
19031,Toyota,Rav4,2013,90734,26408
19032,Nissan,Leaf,2012,108588,24477
19033,Toyota,Sienna,2013,97815,29020
19034,Toyota,Camry,2013,98682,30997
19035,Toyota,Rav4,2013,99756,29838
19036,Toyota,Sienna,2014,78544,25354
19037,Toyota,Prius,2013,92228,22225
19038,Nissan,Altima,2015,60283,30622
19039,Nissan,Leaf,2012,111501,27183
19040,Nissan,Leaf,2010,141629,19840
19041,Nissan,Rogue,2015,67959,33704
19042,Nissan,Altima,2017,32670,39506
19043,Toyota,Rav4,2015,64884,30870
19044,Toyota,Sienna,2015,63540,35306
19045,Ford,Fusion,2014,78647,29799
19046,Toyota,Sienna,2009,157472,17272
19047,Nissan,Altima,2013,97120,25566
19048,Nissan,Altima,2014,77249,29940
19049,Nissan,Altima,2010,136978,18926
19050,Ford,Fusion,2014,79657,31373
19051,Ford,Mustang,2012,110866,20357
19052,Nissan,Leaf,2017,32531,37551
19053,Nissan,Altima,2013,99528,24428
19054,Toyota,Prius,2013,96842,31214
19055,Nissan,Altima,2013,99792,26657
19056,Toyota,Sienna,2014,78712,30932
19057,Toyota,Sienna,2013,94915,26427
19058,Toyota,Rav4,2013,99897,30035
19059,Toyota,Rav4,2010,136482,16515
19060,Nissan,Leaf,2015,62214,33918
19061,Ford,Mustang,2012,105177,21542
19062,Ford,Mustang,2012,113787,25668
19063,Nissan,Leaf,2013,91190,22688
19064,Nissan,Leaf,2012,106813,24335
19065,Ford,Mustang,2010,144122,15769
19066,Ford,Mustang,2012,113843,21625
19067,Toyota,Sienna,2011,124677,21576
19068,Toyota,Prius,2013,93846,22183
19069,Toyota,Sienna,2013,98223,26103
19070,Toyota,Rav4,2012,114598,19299
19071,Toyota,Rav4,2014,80285,32819
19072,Nissan,Altima,2014,77019,28342
19073,Nissan,Leaf,2017,38515,40605
19074,Toyota,Sienna,2010,137418,14600
19075,Toyota,Sienna,2012,111252,20705
19076,Nissan,Altima,2012,105829,20681
19077,Ford,Mustang,2008,172512,13019
19078,Toyota,Rav4,2013,96333,23335
19079,Toyota,Rav4,2012,110839,21638
19080,Toyota,Sienna,2014,84059,27501
19081,Ford,Explorer,2013,95051,30450
19082,Nissan,Altima,2017,34358,38127
19083,Toyota,Rav4,2016,47878,34751
19084,Nissan,Leaf,2012,114445,28591
19085,Toyota,Camry,2014,80579,28399
19086,Toyota,Prius,2014,77003,28268
19087,Ford,Mustang,2015,67665,28962
19088,Ford,Mustang,2013,93908,29062
19089,Toyota,Sienna,2013,95809,26351
19090,Nissan,Leaf,2014,84585,32565
19091,Ford,Explorer,2012,110039,23741
19092,Toyota,Prius,2014,80887,30034
19093,Toyota,Prius,2015,68396,36930
19094,Toyota,Rav4,2014,84367,25437
19095,Toyota,Camry,2011,128783,18404
19096,Toyota,Rav4,2013,97887,27734
19097,Ford,Mustang,2011,124152,21506
19098,Toyota,Rav4,2012,113009,25265
19099,Toyota,Sienna,2013,92086,30314
19100,Nissan,Altima,2019,3273,46452
19101,Ford,Mustang,2011,120108,22246
19102,Toyota,Rav4,2014,77621,28764
19103,Ford,Explorer,2012,112354,24259
19104,Nissan,Altima,2012,111349,23291
19105,Toyota,Sienna,2013,90541,29442
19106,Toyota,Sienna,2013,92086,26503
19107,Nissan,Leaf,2016,50846,38642
19108,Toyota,Sienna,2015,64702,36194
19109,Nissan,Leaf,2012,109982,23367
19110,Toyota,Sienna,2014,79200,29860
19111,Nissan,Rogue,2014,83539,28319
19112,Toyota,Sienna,2015,65133,36572
19113,Ford,Mustang,2012,114209,23996
19114,Toyota,Rav4,2013,99300,26724
19115,Toyota,Rav4,2012,112913,20153
19116,Ford,Mustang,2013,95720,27329
19117,Toyota,Camry,2014,81397,33333
19118,Nissan,Altima,2015,65821,32095
19119,Ford,Fusion,2014,80890,32194
19120,Toyota,Rav4,2013,95654,31058
19121,Nissan,Altima,2013,91408,29548
19122,Nissan,Altima,2013,97421,29018
19123,Toyota,Rav4,2013,91770,28432
19124,Nissan,Altima,2017,33459,39073
19125,Toyota,Prius,2009,150454,14669
19126,Toyota,Sienna,2017,31486,38335
19127,Toyota,Rav4,2015,65837,34895
19128,Toyota,Rav4,2014,80035,26506
19129,Nissan,Altima,2011,128684,25154
19130,Toyota,Rav4,2013,97801,30567
19131,Nissan,Leaf,2012,113303,19611
19132,Toyota,Prius,2014,84808,28259
19133,Ford,Fusion,2015,68279,36813
19134,Toyota,Rav4,2014,84889,27245
19135,Nissan,Leaf,2014,75342,29960
19136,Toyota,Prius,2011,122683,19278
19137,Toyota,Sienna,2012,113528,27286
19138,Ford,Fusion,2016,49301,37588
19139,Toyota,Rav4,2012,113257,25716
19140,Nissan,Leaf,2012,109434,23756
19141,Toyota,Sienna,2015,62101,33552
19142,Toyota,Sienna,2015,62856,30758
19143,Toyota,Rav4,2009,155868,15926
19144,Toyota,Camry,2013,94048,27847
19145,Toyota,Sienna,2015,63072,32622
19146,Ford,Fusion,2014,76629,34771
19147,Ford,Mustang,2012,111826,21635
19148,Toyota,Prius,2012,114840,26366
19149,Toyota,Rav4,2016,52013,35047
19150,Nissan,Leaf,2012,113738,28071
19151,Toyota,Prius,2013,96476,23055
19152,Nissan,Leaf,2014,83346,33626
19153,Toyota,Sienna,2013,97953,30175
19154,Ford,Mustang,2013,96437,25052
19155,Nissan,Leaf,2014,83754,27290
19156,Nissan,Leaf,2012,110653,25032
19157,Nissan,Leaf,2014,80635,27075
19158,Ford,Mustang,2012,112229,27627
19159,Toyota,Rav4,2016,53725,38597
19160,Ford,Mustang,2017,30820,36252
19161,Toyota,Sienna,2014,80918,28057
19162,Ford,Fusion,2015,65002,31916
19163,Toyota,Rav4,2010,138206,21812
19164,Toyota,Sienna,2013,94437,25196
19165,Ford,Mustang,2012,112794,26382
19166,Nissan,Altima,2011,125488,21833
19167,Toyota,Sienna,2015,63555,34990
19168,Toyota,Sienna,2014,80001,28388
19169,Nissan,Leaf,2016,54458,37994
19170,Toyota,Rav4,2014,81078,29296
19171,Toyota,Prius,2015,66261,29469
19172,Nissan,Leaf,2016,52696,32508
19173,Toyota,Rav4,2011,127076,25604
19174,Nissan,Leaf,2014,80037,31251
19175,Toyota,Prius,2019,9913,49887
19176,Nissan,Altima,2012,105359,19959
19177,Ford,Mustang,2013,93052,29916
19178,Ford,Fusion,2011,127223,19519
19179,Toyota,Rav4,2012,109005,24673
19180,Nissan,Leaf,2014,82940,33307
19181,Ford,Mustang,2014,77189,29072
19182,Nissan,Altima,2012,112579,23886
19183,Ford,Mustang,2013,92095,24958
19184,Nissan,Leaf,2010,141537,21772
19185,Ford,Mustang,2015,61632,33941
19186,Ford,Mustang,2009,153675,15798
19187,Nissan,Leaf,2015,62192,30193
19188,Toyota,Prius,2014,81630,32393
19189,Toyota,Rav4,2015,66761,32025
19190,Nissan,Leaf,2012,105940,27793
19191,Toyota,Sienna,2012,105464,24275
19192,Toyota,Prius,2013,99566,22997
19193,Ford,Explorer,2013,91170,26667
19194,Toyota,Sienna,2011,121460,17007
19195,Ford,Mustang,2012,109776,22275
19196,Ford,Mustang,2010,141106,17392
19197,Toyota,Rav4,2013,93236,27463
19198,Toyota,Rav4,2013,96591,28332
19199,Toyota,Sienna,2015,65641,28246
19200,Toyota,Rav4,2014,82697,32559
19201,Toyota,Camry,2014,76641,27397
19202,Nissan,Altima,2014,84891,33356
19203,Ford,Fusion,2013,92021,25470
19204,Nissan,Altima,2016,46547,32859
19205,Nissan,Rogue,2015,68192,30820
19206,Toyota,Camry,2014,75358,32628
19207,Ford,Explorer,2015,65710,29690
19208,Toyota,Sienna,2016,53917,32559
19209,Toyota,Prius,2011,128626,22448
19210,Toyota,Rav4,2013,96035,31566
19211,Toyota,Sienna,2013,93236,28834
19212,Ford,Fusion,2013,96438,30633
19213,Ford,Mustang,2014,81486,31325
19214,Toyota,Rav4,2012,105747,20282
19215,Toyota,Prius,2016,52376,34423
19216,Nissan,Leaf,2013,93539,30223
19217,Nissan,Altima,2011,120904,18140
19218,Toyota,Sienna,2013,90024,26008
19219,Ford,Mustang,2011,128660,22644
19220,Ford,Mustang,2015,67760,28453
19221,Toyota,Rav4,2012,111755,22231
19222,Toyota,Prius,2018,15507,41031
19223,Toyota,Rav4,2017,35471,43880
19224,Toyota,Rav4,2012,106215,23431
19225,Toyota,Prius,2015,60734,34460
19226,Toyota,Prius,2016,48826,39649
19227,Ford,Fusion,2012,110299,24985
19228,Nissan,Leaf,2013,95609,24416
19229,Ford,Mustang,2013,98814,25165
19230,Nissan,Leaf,2012,106679,26055
19231,Nissan,Altima,2012,106647,25538
19232,Ford,Mustang,2012,113624,21216
19233,Nissan,Altima,2012,112433,19563
19234,Ford,Mustang,2011,122630,18393
19235,Toyota,Sienna,2014,76103,27214
19236,Ford,Mustang,2014,82839,29897
19237,Toyota,Prius,2011,124153,20213
19238,Nissan,Leaf,2013,96885,24963
19239,Toyota,Rav4,2009,153528,11017
19240,Toyota,Rav4,2011,121930,22833
19241,Toyota,Sienna,2014,77439,32023
19242,Nissan,Altima,2013,96810,27369
19243,Ford,Fusion,2015,64241,35884
19244,Nissan,Rogue,2013,91427,30496
19245,Nissan,Rogue,2014,80574,25349
19246,Toyota,Rav4,2013,96778,26422
19247,Toyota,Prius,2016,50927,34937
19248,Ford,Mustang,2011,120847,21586
19249,Nissan,Leaf,2012,112397,28126
19250,Toyota,Sienna,2014,79053,34410
19251,Toyota,Prius,2014,76899,26036
19252,Toyota,Camry,2015,65438,30749
19253,Nissan,Altima,2017,32031,36193
19254,Ford,Mustang,2013,96066,31338
19255,Ford,Mustang,2010,135265,15362
19256,Toyota,Rav4,2011,120528,17160
19257,Nissan,Altima,2013,98020,26383
19258,Ford,Mustang,2014,76097,29326
19259,Ford,Mustang,2011,124954,18732
19260,Toyota,Sienna,2015,68333,32333
19261,Ford,Mustang,2014,78047,34657
19262,Toyota,Prius,2015,64315,29975
19263,Toyota,Sienna,2017,34634,35187
19264,Nissan,Altima,2011,129120,24296
19265,Toyota,Sienna,2011,129305,25496
19266,Ford,Mustang,2011,128245,19653
19267,Nissan,Altima,2013,90800,27038
19268,Toyota,Sienna,2017,30310,39606
19269,Nissan,Leaf,2013,92120,25409
19270,Nissan,Leaf,2016,46791,40519
19271,Nissan,Altima,2015,64274,31018
19272,Nissan,Altima,2011,122267,17130
19273,Nissan,Leaf,2014,78826,34663
19274,Nissan,Leaf,2015,65684,28866
19275,Toyota,Sienna,2013,98135,22158
19276,Toyota,Sienna,2013,97855,25789
19277,Nissan,Rogue,2010,139664,19248
19278,Toyota,Rav4,2014,83329,33360
19279,Toyota,Rav4,2009,158179,15286
19280,Ford,Fusion,2017,32831,43621
19281,Ford,Mustang,2016,54331,32657
19282,Toyota,Rav4,2014,76166,27933
19283,Toyota,Sienna,2014,80973,32834
19284,Toyota,Sienna,2015,67072,36503
19285,Toyota,Camry,2014,79873,25108
19286,Ford,Mustang,2010,135581,21747
19287,Nissan,Altima,2013,90241,25334
19288,Toyota,Rav4,2014,82437,34615
19289,Nissan,Leaf,2011,128334,18747
19290,Ford,Mustang,2015,60990,31476
19291,Toyota,Sienna,2015,63832,31998
19292,Nissan,Leaf,2012,112343,20381
19293,Nissan,Altima,2011,124189,23364
19294,Nissan,Leaf,2013,93659,26750
19295,Ford,Mustang,2015,68810,34968
19296,Ford,Mustang,2015,60372,35572
19297,Nissan,Leaf,2012,114047,22288
19298,Nissan,Leaf,2013,90692,28180
19299,Ford,Fusion,2019,6973,42250
19300,Toyota,Rav4,2015,68255,31525
19301,Nissan,Leaf,2014,78748,32702
19302,Toyota,Prius,2018,20205,42918
19303,Toyota,Camry,2011,123348,23809
19304,Toyota,Rav4,2012,107228,24983
19305,Nissan,Leaf,2012,110525,19527
19306,Nissan,Leaf,2010,139311,21272
19307,Nissan,Leaf,2012,107123,24018
19308,Toyota,Rav4,2014,75517,33373
19309,Nissan,Leaf,2017,35972,34119
19310,Nissan,Leaf,2013,96087,26925
19311,Toyota,Rav4,2014,77748,34476
19312,Ford,Mustang,2013,97215,24681
19313,Toyota,Camry,2013,96834,27558
19314,Toyota,Sienna,2010,135368,18722
19315,Toyota,Sienna,2015,61876,36607
19316,Ford,Explorer,2012,106806,26854
19317,Ford,Explorer,2017,31552,41283
19318,Toyota,Rav4,2013,93614,28989
19319,Toyota,Sienna,2015,65271,37492
19320,Toyota,Rav4,2012,113551,28557
19321,Nissan,Leaf,2014,77295,28231
19322,Toyota,Rav4,2017,32809,34295
19323,Toyota,Rav4,2015,62499,30463
19324,Toyota,Sienna,2015,60663,29684
19325,Ford,Mustang,2013,98023,26554
19326,Ford,Fusion,2014,83968,27136
19327,Nissan,Leaf,2016,50706,38806
19328,Toyota,Sienna,2013,96824,28131
19329,Nissan,Leaf,2011,125268,16794
19330,Ford,Mustang,2012,107123,27329
19331,Ford,Mustang,2014,77015,30816
19332,Nissan,Altima,2017,34451,39186
19333,Toyota,Sienna,2013,99886,29869
19334,Nissan,Altima,2014,81275,27731
19335,Toyota,Sienna,2013,94361,25518
19336,Toyota,Sienna,2014,82504,31311
19337,Ford,Fusion,2016,47415,39420
19338,Nissan,Leaf,2010,137613,22578
19339,Nissan,Leaf,2014,84016,33590
19340,Toyota,Sienna,2009,151616,13691
19341,Nissan,Altima,2014,80467,34528
19342,Toyota,Camry,2014,77083,28635
19343,Ford,Fusion,2011,128724,17514
19344,Nissan,Leaf,2017,36298,36048
19345,Toyota,Sienna,2011,126235,20261
19346,Toyota,Sienna,2013,94090,31917
19347,Toyota,Rav4,2014,80696,25023
19348,Ford,Mustang,2014,76151,30079
19349,Toyota,Sienna,2013,99422,27549
19350,Toyota,Camry,2015,63777,33468
19351,Toyota,Sienna,2012,110218,19127
19352,Toyota,Sienna,2013,92546,27548
19353,Ford,Mustang,2012,105524,26829
19354,Toyota,Sienna,2012,106390,20775
19355,Toyota,Rav4,2011,120968,19605
19356,Toyota,Sienna,2014,84881,31489
19357,Toyota,Sienna,2011,128885,17727
19358,Ford,Fusion,2013,98437,22320
19359,Toyota,Sienna,2018,24216,46075
19360,Nissan,Leaf,2017,38445,39180
19361,Toyota,Prius,2012,110103,25868
19362,Nissan,Leaf,2010,140537,19600
19363,Nissan,Rogue,2014,80520,33485
19364,Nissan,Rogue,2014,77178,29502
19365,Ford,Mustang,2014,83945,27614
19366,Nissan,Leaf,2012,110153,28243
19367,Ford,Mustang,2013,91100,30228
19368,Toyota,Rav4,2015,61907,30692
19369,Toyota,Rav4,2011,129165,23066
19370,Nissan,Leaf,2017,37477,38723
19371,Toyota,Rav4,2015,66903,37931
19372,Toyota,Rav4,2013,95018,22775
19373,Toyota,Sienna,2012,107702,27228
19374,Ford,Mustang,2012,105592,20023
19375,Toyota,Rav4,2011,127017,24243
19376,Toyota,Rav4,2015,64755,32701
19377,Toyota,Rav4,2016,51929,40356
19378,Toyota,Rav4,2013,93178,30987
19379,Nissan,Leaf,2010,140706,16549
19380,Toyota,Sienna,2017,31765,43345
19381,Ford,Explorer,2014,82599,25089
19382,Ford,Mustang,2015,69188,37166
19383,Toyota,Sienna,2016,46726,33562
19384,Nissan,Altima,2012,107779,26027
19385,Nissan,Leaf,2011,123836,23063
19386,Toyota,Sienna,2015,64336,29524
19387,Toyota,Rav4,2013,93896,30642
19388,Toyota,Sienna,2013,91878,28715
19389,Toyota,Sienna,2010,142188,18086
19390,Ford,Explorer,2014,80048,33873
19391,Toyota,Sienna,2015,63554,30183
19392,Nissan,Leaf,2010,143848,17771
19393,Toyota,Sienna,2016,45430,32209
19394,Ford,Mustang,2011,122359,19555
19395,Toyota,Sienna,2014,81772,29708
19396,Toyota,Rav4,2013,99310,26996
19397,Nissan,Altima,2011,123128,19348
19398,Nissan,Altima,2017,38115,40331
19399,Ford,Mustang,2018,21067,45095
19400,Toyota,Sienna,2016,47394,32674
19401,Ford,Mustang,2019,3415,43090
19402,Toyota,Sienna,2014,80028,34841
19403,Toyota,Rav4,2015,66399,31007
19404,Toyota,Rav4,2014,81915,25914
19405,Nissan,Leaf,2011,127697,17300
19406,Nissan,Altima,2014,84661,29522
19407,Toyota,Sienna,2013,99297,25237
19408,Toyota,Sienna,2015,68859,35352
19409,Toyota,Prius,2014,78508,33711
19410,Toyota,Sienna,2012,107129,26404
19411,Toyota,Sienna,2014,75535,27849
19412,Nissan,Leaf,2017,30181,35836
19413,Toyota,Camry,2016,49218,35522
19414,Toyota,Rav4,2016,52898,37054
19415,Nissan,Altima,2012,111529,27038
19416,Toyota,Sienna,2017,31333,38510
19417,Toyota,Sienna,2012,105555,21999
19418,Nissan,Leaf,2013,98190,26537
19419,Toyota,Sienna,2015,60325,36788
19420,Nissan,Leaf,2018,20552,38789
19421,Toyota,Prius,2012,114849,27759
19422,Toyota,Sienna,2014,83338,27988
19423,Toyota,Rav4,2014,79694,30651
19424,Toyota,Rav4,2009,153447,11169
19425,Nissan,Altima,2017,39931,41176
19426,Toyota,Rav4,2016,53163,39604
19427,Toyota,Prius,2014,83953,32621
19428,Toyota,Rav4,2016,48003,40022
19429,Ford,Mustang,2013,90012,24789
19430,Nissan,Leaf,2013,92507,29499
19431,Toyota,Sienna,2011,128013,25292
19432,Toyota,Sienna,2013,94394,25678
19433,Nissan,Leaf,2013,98003,29764
19434,Toyota,Rav4,2013,96256,27428
19435,Nissan,Leaf,2012,110198,21890
19436,Toyota,Sienna,2009,158628,19685
19437,Nissan,Leaf,2014,75493,31811
19438,Toyota,Camry,2014,81338,29788
19439,Toyota,Sienna,2011,120697,23734
19440,Ford,Mustang,2016,49326,32008
19441,Toyota,Rav4,2012,112231,27266
19442,Ford,Fusion,2015,62473,35368
19443,Ford,Fusion,2015,69314,36172
19444,Toyota,Rav4,2016,48905,39220
19445,Toyota,Prius,2011,121313,18579
19446,Nissan,Altima,2017,33675,36982
19447,Nissan,Rogue,2014,75131,25307
19448,Nissan,Altima,2013,97372,27363
19449,Toyota,Rav4,2015,63375,33552
19450,Toyota,Rav4,2012,114052,28527
19451,Toyota,Prius,2012,111706,25922
19452,Nissan,Altima,2014,75160,34894
19453,Nissan,Leaf,2011,122755,17728
19454,Toyota,Rav4,2014,76477,32650
19455,Toyota,Sienna,2013,96112,25081
19456,Toyota,Prius,2018,22721,39008
19457,Toyota,Rav4,2014,78298,32515
19458,Ford,Explorer,2015,63559,35682
19459,Ford,Explorer,2008,171091,10000
19460,Ford,Fusion,2013,92492,22141
19461,Toyota,Camry,2011,127210,25016
19462,Toyota,Sienna,2014,77824,33351
19463,Toyota,Rav4,2014,75282,26274
19464,Toyota,Rav4,2013,92573,31047
19465,Ford,Explorer,2013,92214,26326
19466,Nissan,Altima,2013,98765,24861
19467,Nissan,Leaf,2012,106743,25902
19468,Toyota,Rav4,2013,94029,31279
19469,Toyota,Rav4,2014,83247,26746
19470,Nissan,Leaf,2011,128829,23380
19471,Nissan,Leaf,2015,66391,28468
19472,Toyota,Camry,2018,19108,42665
19473,Toyota,Rav4,2011,120561,23739
19474,Toyota,Sienna,2011,129525,19363
19475,Ford,Mustang,2012,111136,22700
19476,Ford,Mustang,2013,97540,26471
19477,Toyota,Prius,2013,96804,22337
19478,Nissan,Rogue,2012,108027,22851
19479,Nissan,Leaf,2013,96679,24231
19480,Nissan,Leaf,2016,48137,36948
19481,Toyota,Sienna,2012,110770,22847
19482,Nissan,Rogue,2013,97850,23370
19483,Toyota,Rav4,2011,123376,17674
19484,Nissan,Leaf,2016,47485,35818
19485,Toyota,Prius,2014,79768,32205
19486,Nissan,Leaf,2012,111983,24943
19487,Nissan,Leaf,2010,137809,21870
19488,Ford,Explorer,2013,91074,24386
19489,Toyota,Sienna,2014,76919,31619
19490,Toyota,Rav4,2013,94752,23803
19491,Nissan,Leaf,2013,94762,25501
19492,Toyota,Camry,2014,75772,26616
19493,Nissan,Leaf,2015,63323,30334
19494,Toyota,Sienna,2016,49983,38920
19495,Toyota,Sienna,2012,111636,22948
19496,Nissan,Rogue,2013,90656,30104
19497,Toyota,Sienna,2015,69759,32468
19498,Toyota,Rav4,2014,81289,30152
19499,Ford,Fusion,2017,30800,43234
19500,Toyota,Rav4,2017,36971,42186
19501,Nissan,Leaf,2012,114241,26406
19502,Toyota,Prius,2012,109586,20081
19503,Ford,Mustang,2013,99544,23598
19504,Toyota,Sienna,2014,75083,28565
19505,Nissan,Leaf,2014,77542,31779
19506,Ford,Mustang,2014,77255,31144
19507,Toyota,Sienna,2011,129444,18413
19508,Ford,Mustang,2014,81606,32280
19509,Ford,Mustang,2012,114367,26653
19510,Nissan,Leaf,2012,114242,28956
19511,Ford,Mustang,2016,53440,31109
19512,Ford,Mustang,2012,109620,21266
19513,Ford,Mustang,2011,128925,19000
19514,Toyota,Prius,2013,93220,25473
19515,Toyota,Sienna,2014,80608,29483
19516,Toyota,Rav4,2013,99025,22827
19517,Toyota,Rav4,2011,126132,21614
19518,Nissan,Rogue,2015,62872,31532
19519,Ford,Mustang,2014,79574,25851
19520,Toyota,Rav4,2014,82117,25440
19521,Toyota,Rav4,2010,136909,21176
19522,Toyota,Sienna,2014,81884,32610
19523,Toyota,Prius,2015,65404,31363
19524,Nissan,Altima,2011,123825,25919
19525,Ford,Mustang,2012,105060,26355
19526,Toyota,Sienna,2009,153309,16188
19527,Ford,Fusion,2010,141208,18691
19528,Toyota,Sienna,2012,109000,27965
19529,Toyota,Sienna,2012,108317,21695
19530,Toyota,Rav4,2013,99076,29811
19531,Ford,Mustang,2014,75849,28617
19532,Toyota,Rav4,2013,96678,22178
19533,Ford,Mustang,2008,166897,10000
19534,Nissan,Altima,2009,150826,11056
19535,Toyota,Prius,2014,80641,34718
19536,Nissan,Altima,2013,99474,22817
19537,Toyota,Prius,2015,60854,31983
19538,Toyota,Sienna,2013,90316,28293
19539,Toyota,Prius,2013,98394,26094
19540,Toyota,Rav4,2015,66024,37631
19541,Toyota,Rav4,2016,45081,37523
19542,Toyota,Prius,2015,65688,33795
19543,Ford,Mustang,2010,139954,19263
19544,Toyota,Sienna,2014,76098,34014
19545,Ford,Explorer,2013,90479,26297
19546,Ford,Mustang,2011,127575,23016
19547,Ford,Mustang,2012,105514,24829
19548,Toyota,Rav4,2015,63315,31993
19549,Nissan,Altima,2016,47330,32878
19550,Toyota,Rav4,2016,48853,31699
19551,Toyota,Sienna,2017,31340,42953
19552,Nissan,Altima,2014,77705,34139
19553,Ford,Mustang,2010,135702,22455
19554,Toyota,Rav4,2014,77907,26644
19555,Toyota,Sienna,2011,127708,21255
19556,Ford,Mustang,2011,120194,23988
19557,Nissan,Leaf,2017,30400,40378
19558,Nissan,Rogue,2013,95294,24147
19559,Toyota,Prius,2015,68625,32780
19560,Toyota,Sienna,2015,65402,32153
19561,Toyota,Rav4,2013,99523,22604
19562,Ford,Mustang,2017,37563,34077
19563,Nissan,Leaf,2014,75870,31811
19564,Toyota,Prius,2016,52877,38020
19565,Toyota,Sienna,2011,129236,21729
19566,Toyota,Sienna,2015,62683,31952
19567,Toyota,Rav4,2015,64073,34011
19568,Ford,Mustang,2015,67812,28713
19569,Nissan,Altima,2012,113042,27389
19570,Nissan,Leaf,2016,51550,32848
19571,Toyota,Rav4,2014,77944,28453
19572,Nissan,Altima,2012,114758,26821
19573,Nissan,Leaf,2012,112812,20088
19574,Toyota,Sienna,2015,62197,28632
19575,Toyota,Rav4,2017,32930,42361
19576,Nissan,Altima,2013,91185,26574
19577,Ford,Fusion,2013,91139,24427
19578,Toyota,Sienna,2008,165728,10000
19579,Toyota,Rav4,2010,142322,16555
19580,Ford,Fusion,2014,80216,26563
19581,Toyota,Prius,2013,97576,22415
19582,Toyota,Sienna,2018,23611,46411
19583,Toyota,Sienna,2014,76691,33644
19584,Nissan,Altima,2014,81998,26032
19585,Toyota,Prius,2011,126446,18876
19586,Ford,Mustang,2014,80942,26081
19587,Nissan,Leaf,2013,99021,27868
19588,Toyota,Rav4,2011,125480,17182
19589,Toyota,Rav4,2014,78453,30796
19590,Toyota,Sienna,2016,50394,31169
19591,Nissan,Altima,2012,106335,27580
19592,Toyota,Prius,2012,108338,25821
19593,Toyota,Sienna,2014,78204,34367
19594,Toyota,Prius,2010,136816,15359
19595,Toyota,Rav4,2011,121556,18783
19596,Toyota,Rav4,2013,95690,23232
19597,Nissan,Leaf,2009,159815,14315
19598,Toyota,Sienna,2013,92920,31004
19599,Toyota,Sienna,2010,139809,16374
19600,Toyota,Prius,2017,35768,37223
19601,Toyota,Rav4,2015,66061,33945
19602,Toyota,Rav4,2014,81488,32331
19603,Toyota,Prius,2015,60545,28937
19604,Toyota,Sienna,2011,120769,22237
19605,Toyota,Sienna,2015,65355,36187
19606,Nissan,Altima,2016,50858,31269
19607,Toyota,Prius,2013,95062,24372
19608,Nissan,Leaf,2013,91166,27306
19609,Toyota,Prius,2014,84218,32825
